identificador;asignatura;anho;convocatoria;tipoexam;puntaje
598fb22de88b9cdbc134de9e8032f421;SISTEMAS OPERATIVOS;2020;2;1F   ;84
3430589180636256a4c5b714120ecc6a;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;2F   ;A
54dba70e16bd07c356cb8664e9871f09;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;25
1884eba735c9855ec04a6504aba3bffb;INGENIERIA DE SOFTWARE III;2020;2;1F   ;75
598fb22de88b9cdbc134de9e8032f421;REDES DE COMPUTADORAS II;2020;2;1F   ;98
1884eba735c9855ec04a6504aba3bffb;FISICA 3;2020;2;2F   ;97
54dba70e16bd07c356cb8664e9871f09;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;1F   ;47
3ca4f01e9ebcee7fa5c008e87257087b;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;2F   ;80
c0f70c591a7188d1a8428c491547e7d5;REDES DE COMPUTADORAS I;2020;2;2F   ;34
3430589180636256a4c5b714120ecc6a;ALGEBRA LINEAL;2020;2;2F   ;67
598fb22de88b9cdbc134de9e8032f421;FISICA 3;2020;2;1F   ;83
863c2148427ff8266b0f7814674ec423;LENGUAJES DE PROGRAMACION II;2020;2;2F   ;A
54dba70e16bd07c356cb8664e9871f09;INGLES;2020;2;1F   ;90
9b7fb5bd68b713ef125189845d8b298a;ELECTIVA 4 - PROGRAMACION WEB BACK-END;2020;2;1F   ;100
598fb22de88b9cdbc134de9e8032f421;FISICA 4;2020;2;1F   ;80
8d9103fed0f2c265efdcf848ad38c9f8;FUNDAMENTOS DE MATEMATICA;2020;2;2F   ;50
c0f70c591a7188d1a8428c491547e7d5;SISTEMAS OPERATIVOS;2020;2;1F   ;80
9b7fb5bd68b713ef125189845d8b298a;ELECTIVA 3 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;97
598fb22de88b9cdbc134de9e8032f421;INVESTIGACION DE OPERACIONES II;2020;2;1F   ;100
879f8375a2d9ff4b3c1ef6b4a2afbe2b;CALCULO I;2020;2;2F   ;94
598fb22de88b9cdbc134de9e8032f421;INGENIERIA DE SOFTWARE III;2020;2;1F   ;98
879f8375a2d9ff4b3c1ef6b4a2afbe2b;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;64
598fb22de88b9cdbc134de9e8032f421;BASE DE DATOS II;2020;2;1F   ;90
9b7fb5bd68b713ef125189845d8b298a;BASE DE DATOS II;2020;2;1F   ;75
5889cc86a94a63756933f4903e0b91d2;MATEMATICA APLICADA;2020;2;2F   ;100
836b5acea53a711d095b5c147140aafb;ECONOMIA Y FINANZAS;2020;2;1F   ;94
c0f70c591a7188d1a8428c491547e7d5;INVESTIGACION DE OPERACIONES I;2020;2;2F   ;60
73646692987d86ff4a61571f1dab8768;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;A
c0f70c591a7188d1a8428c491547e7d5;CALCULO III;2020;2;1F   ;88
73646692987d86ff4a61571f1dab8768;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;1F   ;100
c48157ebfa71574ed8c68f59d5640504;ELECTIVA 5 - PROGRAMACION COMPETITIVA;2020;2;1F   ;100
8d9103fed0f2c265efdcf848ad38c9f8;REDES DE COMPUTADORAS I;2020;2;1F   ;73
5889cc86a94a63756933f4903e0b91d2;OPTATIVA 2 - REALIDAD NACIONAL;2020;2;1F   ;90
67d89e3a35197797382be936229b02e2;FISICA 2;2020;2;1F   ;85
8ef1c8a40f87af033653e443bff2d78d;CALCULO III;2020;2;1F   ;A
a0bd43244035c4473d9472329e396671;ELECTIVA 7 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;74
8ef1c8a40f87af033653e443bff2d78d;CALCULO III;2020;2;2F   ;83
ad7212883527099a47b4904998caef92;CALCULO I;2020;2;1F   ;69
c48157ebfa71574ed8c68f59d5640504;ELECTIVA 4 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
12f0bf9867b9689d834588f8030cdd25;METODOS NUMERICOS;2020;2;1F   ;100
e3af46b235f802dbac7107597d8bdd54;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
12f0bf9867b9689d834588f8030cdd25;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;1F   ;A
8bc35758c4051d3142860585077a4042;PROBABILIDADES Y ESTADISTICA;2020;2;2F   ;100
67d89e3a35197797382be936229b02e2;LENGUAJES DE PROGRAMACION II;2020;2;1F   ;60
8bc35758c4051d3142860585077a4042;CALCULO III;2020;2;2F   ;50
10ff42fa832482925acc381c24db5075;LENGUAJES DE PROGRAMACION I;2020;2;2F   ;100
54dba70e16bd07c356cb8664e9871f09;CONTABILIDAD;2020;2;1F   ;91
10ff42fa832482925acc381c24db5075;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;2F   ;93
6801700d0ab75b4add2b82a4a91bff0a;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;2F   ;81
10ff42fa832482925acc381c24db5075;ALGEBRA LINEAL;2020;2;2F   ;98
202b5e10a989865c96f61a8d4964de1a;ESTRUCTURA DE LOS LENGUAJES;2020;2;1F   ;87
87caf3a9fd3f1ac879b349ba409db923;LENGUAJES DE PROGRAMACION I;2020;2;2F   ;18
54dba70e16bd07c356cb8664e9871f09;CALCULO I;2020;2;2F   ;63
ec92aa1ac9b38389fe8682c8208ada10;GESTION DE CENTRO DE COMPUTOS;2020;2;2F   ;A
f5322619cfefbded460261e5f755ea24;ELECTIVA 1 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;95
ec92aa1ac9b38389fe8682c8208ada10;GESTION DE CENTRO DE COMPUTOS;2020;2;1F   ;A
8bc35758c4051d3142860585077a4042;FISICA 2;2020;2;1F   ;67
1884eba735c9855ec04a6504aba3bffb;PROBABILIDADES Y ESTADISTICA;2020;2;2F   ;90
c6be72cdab2d1a8a05bd286cf7bc1d3a;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;1F   ;77
d1b200b8c4c0373bdcf6ec136443f6b0;METODOS NUMERICOS;2020;2;2F   ;72
c6be72cdab2d1a8a05bd286cf7bc1d3a;LENGUAJES DE PROGRAMACION II;2020;2;2F   ;A
35bb8ed9b8b9e1c27a1fd05648bac877;CALCULO I;2020;2;2F   ;78
aa8832bb3ab95a4f2212954982b6676a;BASE DE DATOS II;2020;2;1F   ;85
879f8375a2d9ff4b3c1ef6b4a2afbe2b;INGLES;2020;2;1F   ;82
c6be72cdab2d1a8a05bd286cf7bc1d3a;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;2F   ;60
97295b4db87aa309c8d287ac1d6b29be;LENGUAJES DE PROGRAMACION II;2020;2;2F   ;A
aa8832bb3ab95a4f2212954982b6676a;INGENIERIA DE SOFTWARE III;2020;2;1F   ;95
adfde36c4a2b9d7a7911a0746d4e758f;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;1F   ;99
f5322619cfefbded460261e5f755ea24;INGLES;2020;2;1F   ;51
a0bd43244035c4473d9472329e396671;DISEÑO DE COMPILADORES;2020;2;2F   ;100
8ef1c8a40f87af033653e443bff2d78d;INGENIERIA DE SOFTWARE III;2020;2;1F   ;77
12f0bf9867b9689d834588f8030cdd25;BASE DE DATOS I;2020;2;2F   ;75
8ef1c8a40f87af033653e443bff2d78d;BASE DE DATOS II;2020;2;2F   ;A
12f0bf9867b9689d834588f8030cdd25;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;2F   ;67
c0f70c591a7188d1a8428c491547e7d5;INGENIERIA DE SOFTWARE I;2020;2;1F   ;67
8645d9b39ac529dd1cbef78fee8e1821;INVESTIGACION DE OPERACIONES I;2020;2;2F   ;37
c0f70c591a7188d1a8428c491547e7d5;FISICA 3;2020;2;1F   ;57
87caf3a9fd3f1ac879b349ba409db923;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;A
c6be72cdab2d1a8a05bd286cf7bc1d3a;FISICA 2;2020;2;2F   ;63
863c2148427ff8266b0f7814674ec423;LENGUAJES DE PROGRAMACION II;2020;2;1F   ;A
c6be72cdab2d1a8a05bd286cf7bc1d3a;CALCULO III;2020;2;2F   ;50
d1b200b8c4c0373bdcf6ec136443f6b0;FISICA 4;2020;2;2F   ;60
f5322619cfefbded460261e5f755ea24;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;83
e3a47968661ac306d0757551852b4983;DISEÑO DE COMPILADORES;2020;2;1F   ;98
8ef1c8a40f87af033653e443bff2d78d;GESTION DE CENTRO DE COMPUTOS;2020;2;1F   ;A
d1b200b8c4c0373bdcf6ec136443f6b0;FISICA 3;2020;2;1F   ;90
8ef1c8a40f87af033653e443bff2d78d;GESTION DE CENTRO DE COMPUTOS;2020;2;2F   ;A
863c2148427ff8266b0f7814674ec423;CALCULO III;2020;2;1F   ;96
c0f70c591a7188d1a8428c491547e7d5;BASE DE DATOS I;2020;2;1F   ;90
863c2148427ff8266b0f7814674ec423;FISICA 2;2020;2;1F   ;96
60c3e0e8191515fcacfe22a9ecd77831;FISICA 1;2020;2;2F   ;A
67d89e3a35197797382be936229b02e2;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;1F   ;92
f5322619cfefbded460261e5f755ea24;FISICA 3;2020;2;1F   ;97
73646692987d86ff4a61571f1dab8768;LENGUAJES DE PROGRAMACION I;2020;2;2F   ;29
f5322619cfefbded460261e5f755ea24;ESTRUCTURA DE LOS LENGUAJES;2020;2;1F   ;63
836b5acea53a711d095b5c147140aafb;CALCULO III;2020;2;1F   ;100
60c3e0e8191515fcacfe22a9ecd77831;FISICA 1;2020;2;1F   ;A
3ca4f01e9ebcee7fa5c008e87257087b;ALGEBRA LINEAL;2020;2;1F   ;62
8bc35758c4051d3142860585077a4042;REDES DE COMPUTADORAS I;2020;2;1F   ;100
10ff42fa832482925acc381c24db5075;INGLES;2020;2;1F   ;90
60c3e0e8191515fcacfe22a9ecd77831;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;2F   ;A
1884eba735c9855ec04a6504aba3bffb;BASE DE DATOS II;2020;2;2F   ;A
60c3e0e8191515fcacfe22a9ecd77831;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;A
3ca4f01e9ebcee7fa5c008e87257087b;CALCULO I;2020;2;1F   ;94
f5322619cfefbded460261e5f755ea24;INGENIERIA DE SOFTWARE III;2020;2;1F   ;76
10ff42fa832482925acc381c24db5075;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;59
f5322619cfefbded460261e5f755ea24;BASE DE DATOS II;2020;2;2F   ;A
73646692987d86ff4a61571f1dab8768;TECNICAS DE ORGANIZACION Y METODOS;2020;2;1F   ;92
fe0df28a34cd4268494212919405e5de;REDES DE COMPUTADORAS I;2020;2;2F   ;A
9b7fb5bd68b713ef125189845d8b298a;OPTATIVA 2 - REALIDAD NACIONAL;2020;2;1F   ;90
f5322619cfefbded460261e5f755ea24;OPTATIVA 2 - REALIDAD NACIONAL;2020;2;1F   ;95
35bb8ed9b8b9e1c27a1fd05648bac877;ALGORITMOS Y ESTRUCTURA DE DATOS I;2020;2;1F   ;51
5b4b49bf6ceb65289e99daa4b7128857;ALGEBRA LINEAL;2020;2;1F   ;64
868c09c5aad39329e32febbf09de316d;ELECTIVA 7 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
6801700d0ab75b4add2b82a4a91bff0a;LENGUAJES DE PROGRAMACION II;2020;2;1F   ;65
97295b4db87aa309c8d287ac1d6b29be;FISICA 3;2020;2;1F   ;67
8bc35758c4051d3142860585077a4042;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;A
35bb8ed9b8b9e1c27a1fd05648bac877;ALGEBRA LINEAL;2020;2;1F   ;80
f4980e409c673f2c4fe452602cfd2144;BASE DE DATOS I;2020;2;2F   ;75
97295b4db87aa309c8d287ac1d6b29be;REDES DE COMPUTADORAS I;2020;2;1F   ;84
86762eeeb0c3b6374b1d44db8f6d9549;CALCULO II;2020;2;1F   ;100
541a877c555857617f8d42886efc411c;BASE DE DATOS I;2020;2;1F   ;92
5b4b49bf6ceb65289e99daa4b7128857;CALCULO I;2020;2;1F   ;95
541a877c555857617f8d42886efc411c;FISICA 3;2020;2;1F   ;80
5b4b49bf6ceb65289e99daa4b7128857;ECONOMIA Y FINANZAS;2020;2;1F   ;100
1884eba735c9855ec04a6504aba3bffb;REDES DE COMPUTADORAS II;2020;2;1F   ;95
86762eeeb0c3b6374b1d44db8f6d9549;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;1F   ;81
5b4b49bf6ceb65289e99daa4b7128857;FISICA 1;2020;2;1F   ;50
86762eeeb0c3b6374b1d44db8f6d9549;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;2F   ;61
92ee1e91873490bea6dde5798094778c;ALGEBRA LINEAL;2020;2;1F   ;81
92ee1e91873490bea6dde5798094778c;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;35
92ee1e91873490bea6dde5798094778c;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;2F   ;75
92ee1e91873490bea6dde5798094778c;INGLES;2020;2;1F   ;100
92ee1e91873490bea6dde5798094778c;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;53
92ee1e91873490bea6dde5798094778c;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;1F   ;76
92ee1e91873490bea6dde5798094778c;CALCULO I;2020;2;1F   ;75
86762eeeb0c3b6374b1d44db8f6d9549;LENGUAJES DE PROGRAMACION II;2020;2;1F   ;52
6801700d0ab75b4add2b82a4a91bff0a;ECONOMIA Y FINANZAS;2020;2;1F   ;100
a5945d9915e9a9e9fe4737ea3a674fb6;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;1F   ;46
a5945d9915e9a9e9fe4737ea3a674fb6;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;2F   ;A
f4980e409c673f2c4fe452602cfd2144;CALCULO III;2020;2;1F   ;85
5679a275911aeb8f278ced876307e2c0;CALCULO I;2020;2;2F   ;83
5b4b49bf6ceb65289e99daa4b7128857;SISTEMAS OPERATIVOS;2020;2;1F   ;96
f4980e409c673f2c4fe452602cfd2144;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;91
86762eeeb0c3b6374b1d44db8f6d9549;ECONOMIA Y FINANZAS;2020;2;1F   ;100
f4980e409c673f2c4fe452602cfd2144;ECONOMIA Y FINANZAS;2020;2;1F   ;100
5b4b49bf6ceb65289e99daa4b7128857;REDES DE COMPUTADORAS I;2020;2;1F   ;97
f4980e409c673f2c4fe452602cfd2144;FISICA 2;2020;2;1F   ;96
f4980e409c673f2c4fe452602cfd2144;SISTEMAS OPERATIVOS;2020;2;1F   ;96
a5945d9915e9a9e9fe4737ea3a674fb6;TECNICAS DE ORGANIZACION Y METODOS;2020;2;2F   ;76
a5945d9915e9a9e9fe4737ea3a674fb6;BASE DE DATOS I;2020;2;2F   ;A
6801700d0ab75b4add2b82a4a91bff0a;FISICA 4;2020;2;1F   ;90
6801700d0ab75b4add2b82a4a91bff0a;FISICA 3;2020;2;1F   ;83
e3af46b235f802dbac7107597d8bdd54;ELECTIVA 4 - PROGRAMACION WEB BACK-END;2020;2;1F   ;100
ff7d7cc4b6558e858c85c735347e8c11;BASE DE DATOS II;2020;2;1F   ;88
86762eeeb0c3b6374b1d44db8f6d9549;FISICA 2;2020;2;1F   ;93
ff7d7cc4b6558e858c85c735347e8c11;METODOS NUMERICOS;2020;2;2F   ;52
e0d6017657787998c9b1d2e5552cfdb0;CALCULO II;2020;2;2F   ;A
d538f3e0c0df91301a26aa56a58d3f10;ELECTIVA 3 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
d538f3e0c0df91301a26aa56a58d3f10;ELECTIVA 4 - BIG DATA;2020;2;1F   ;A
d538f3e0c0df91301a26aa56a58d3f10;ELECTIVA 4 - BIG DATA;2020;2;2F   ;84
e3af46b235f802dbac7107597d8bdd54;ELECTIVA 3 - BIG DATA;2020;2;2F   ;A
d538f3e0c0df91301a26aa56a58d3f10;ELECTIVA 5 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
d538f3e0c0df91301a26aa56a58d3f10;ELECTIVA 5 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;92
3af8025d874321d80171cb3e8972f7da;ALGEBRA LINEAL;2020;2;2F   ;75
e0d6017657787998c9b1d2e5552cfdb0;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;1F   ;85
e0d6017657787998c9b1d2e5552cfdb0;LENGUAJES DE PROGRAMACION II;2020;2;2F   ;80
d538f3e0c0df91301a26aa56a58d3f10;PROBABILIDADES Y ESTADISTICA;2020;2;2F   ;100
e0d6017657787998c9b1d2e5552cfdb0;LENGUAJES DE PROGRAMACION II;2020;2;1F   ;A
e0d6017657787998c9b1d2e5552cfdb0;CONTABILIDAD;2020;2;2F   ;60
e0d6017657787998c9b1d2e5552cfdb0;FISICA 1;2020;2;2F   ;90
2fda0647517a6cf399f054beb94c388d;ELECTIVA 5 - PROGRAMACION WEB BACK-END;2020;2;2F   ;100
ff7d7cc4b6558e858c85c735347e8c11;FISICA 4;2020;2;1F   ;100
e0d6017657787998c9b1d2e5552cfdb0;CALCULO II;2020;2;1F   ;0
e0d6017657787998c9b1d2e5552cfdb0;FISICA 1;2020;2;1F   ;A
3af8025d874321d80171cb3e8972f7da;ALGEBRA LINEAL;2020;2;1F   ;48
fe0df28a34cd4268494212919405e5de;FISICA 3;2020;2;1F   ;60
d538f3e0c0df91301a26aa56a58d3f10;INVESTIGACION DE OPERACIONES II;2020;2;1F   ;93
d538f3e0c0df91301a26aa56a58d3f10;MATEMATICA APLICADA;2020;2;1F   ;A
d538f3e0c0df91301a26aa56a58d3f10;MATEMATICA APLICADA;2020;2;2F   ;100
2fda0647517a6cf399f054beb94c388d;ELECTIVA 4 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
d538f3e0c0df91301a26aa56a58d3f10;BASE DE DATOS II;2020;2;2F   ;86
3f6be959eccfb3395c0c680c6b05e69c;INVESTIGACION DE OPERACIONES I;2020;2;1F   ;A
d538f3e0c0df91301a26aa56a58d3f10;DISEÑO DE COMPILADORES;2020;2;1F   ;A
d538f3e0c0df91301a26aa56a58d3f10;DISEÑO DE COMPILADORES;2020;2;2F   ;80
3f6be959eccfb3395c0c680c6b05e69c;INVESTIGACION DE OPERACIONES I;2020;2;2F   ;A
d538f3e0c0df91301a26aa56a58d3f10;OPTATIVA 3 - MERCHANDISING;2020;2;1F   ;67
7ce7580ab28eb249b212e0dc2ded0334;BASE DE DATOS II;2020;2;1F   ;83
ff7d7cc4b6558e858c85c735347e8c11;FISICA 3;2020;2;2F   ;93
ff7d7cc4b6558e858c85c735347e8c11;INGENIERIA DE SOFTWARE I;2020;2;1F   ;68
fe0df28a34cd4268494212919405e5de;LENGUAJES DE PROGRAMACION III;2020;2;1F   ;100
fe0df28a34cd4268494212919405e5de;METODOS NUMERICOS;2020;2;1F   ;100
2fda0647517a6cf399f054beb94c388d;ELECTIVA 3 - DATAMINING;2020;2;1F   ;92
fe0df28a34cd4268494212919405e5de;INGENIERIA DE SOFTWARE I;2020;2;1F   ;88
fe0df28a34cd4268494212919405e5de;FISICA 4;2020;2;1F   ;90
fe0df28a34cd4268494212919405e5de;BASE DE DATOS I;2020;2;1F   ;95
605e2088343499898e130b578d69a88b;ELECTIVA 2  - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;97
605e2088343499898e130b578d69a88b;ELECTIVA 3 - PROGRAMACION WEB BACK-END;2020;2;1F   ;100
605e2088343499898e130b578d69a88b;ELECTIVA 5 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
9354553866085c2dc39fb7fa17c3e219;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;2F   ;75
578dc918fb78c406fd04e31d8252650f;FISICA 2;2020;2;1F   ;100
605e2088343499898e130b578d69a88b;ELECTIVA 5 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;85
9354553866085c2dc39fb7fa17c3e219;ALGEBRA LINEAL;2020;2;1F   ;76
9354553866085c2dc39fb7fa17c3e219;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;60
9354553866085c2dc39fb7fa17c3e219;CONTABILIDAD;2020;2;1F   ;93
1196f642256b8955f83ba9ba134b07bb;ELECTIVA 1 - CIBERSEGURIDAD;2020;2;1F   ;100
9354553866085c2dc39fb7fa17c3e219;CALCULO I;2020;2;1F   ;94
fe0df28a34cd4268494212919405e5de;OPTATIVA 1 - E-BUSINESS;2020;2;1F   ;100
e3af46b235f802dbac7107597d8bdd54;OPTATIVA 2 - REALIDAD NACIONAL;2020;2;1F   ;95
5679a275911aeb8f278ced876307e2c0;ALGEBRA LINEAL;2020;2;1F   ;80
bf6a6263d1206f3b1a03bc8e13bb56a8;OPTATIVA 3 - POLITICAS PUBLICAS Y DE NEGOCIOS;2020;2;2F   ;96
3af8025d874321d80171cb3e8972f7da;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;A
578dc918fb78c406fd04e31d8252650f;SISTEMAS OPERATIVOS;2020;2;1F   ;92
3af8025d874321d80171cb3e8972f7da;FISICA 1;2020;2;1F   ;60
3af8025d874321d80171cb3e8972f7da;LENGUAJES DE PROGRAMACION I;2020;2;2F   ;A
e3af46b235f802dbac7107597d8bdd54;DISEÑO DE COMPILADORES;2020;2;1F   ;84
e3af46b235f802dbac7107597d8bdd54;BASE DE DATOS II;2020;2;1F   ;86
dd656c6fbe6190aaee1543302fae21f6;REDES DE COMPUTADORAS I;2020;2;1F   ;95
e3af46b235f802dbac7107597d8bdd54;INGENIERIA DE SOFTWARE III;2020;2;1F   ;95
3af8025d874321d80171cb3e8972f7da;CONTABILIDAD;2020;2;1F   ;90
e3af46b235f802dbac7107597d8bdd54;GESTION DE CENTRO DE COMPUTOS;2020;2;1F   ;90
578dc918fb78c406fd04e31d8252650f;REDES DE COMPUTADORAS I;2020;2;1F   ;91
578dc918fb78c406fd04e31d8252650f;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;98
ff7d7cc4b6558e858c85c735347e8c11;REDES DE COMPUTADORAS I;2020;2;1F   ;95
578dc918fb78c406fd04e31d8252650f;ECONOMIA Y FINANZAS;2020;2;1F   ;100
ff7d7cc4b6558e858c85c735347e8c11;SISTEMAS OPERATIVOS;2020;2;1F   ;64
3af8025d874321d80171cb3e8972f7da;CALCULO I;2020;2;1F   ;94
6d6b0245d500995c718b5698e8d1a00c;ELECTIVA 7 - PROGRAMACION WEB BACK-END;2020;2;1F   ;100
3ea4ee998d9911dc207e64423ed2347c;FISICA 1;2020;2;1F   ;A
3af8025d874321d80171cb3e8972f7da;TECNICAS DE ORGANIZACION Y METODOS;2020;2;1F   ;82
578dc918fb78c406fd04e31d8252650f;CALCULO III;2020;2;1F   ;93
dd656c6fbe6190aaee1543302fae21f6;BASE DE DATOS I;2020;2;1F   ;97
cf74d6748cb2d37b4fb383bf49fff4e2;ELECTIVA 4 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
cf74d6748cb2d37b4fb383bf49fff4e2;ELECTIVA 6 - BIG DATA;2020;2;1F   ;91
cf74d6748cb2d37b4fb383bf49fff4e2;ELECTIVA 7 - DATAMINING;2020;2;1F   ;90
605e2088343499898e130b578d69a88b;INVESTIGACION DE OPERACIONES I;2020;2;1F   ;83
6d6b0245d500995c718b5698e8d1a00c;ELECTIVA 5 - BIG DATA;2020;2;1F   ;95
605e2088343499898e130b578d69a88b;ESTRUCTURA DE LOS LENGUAJES;2020;2;1F   ;70
3ea4ee998d9911dc207e64423ed2347c;CALCULO II;2020;2;2F   ;A
3ea4ee998d9911dc207e64423ed2347c;CALCULO II;2020;2;1F   ;A
3ea4ee998d9911dc207e64423ed2347c;FISICA 1;2020;2;2F   ;A
605e2088343499898e130b578d69a88b;INGENIERIA DE SOFTWARE III;2020;2;1F   ;88
605e2088343499898e130b578d69a88b;GESTION DE CENTRO DE COMPUTOS;2020;2;1F   ;95
cb97bc1a711ee1c7116cb293b7eff85b;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;74
0da16bcb9945efefa0ee76015625a2d4;REDES DE COMPUTADORAS I;2020;2;1F   ;97
c817b1e9af10080f042797b6bb082a24;CALCULO I;2020;2;1F   ;88
55d9a8ffd28247d1206bb80778d62ee7;ESTRUCTURA DE LOS LENGUAJES;2020;2;1F   ;53
ca8cf8bbc6a6449bcc7af6738a432bdb;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;55
45ef9d23bc6174dfcfa0b254f3c3008a;BASE DE DATOS II;2020;2;2F   ;66
af7a3eeacbdf88bfcc53871e9cc2a5ab;ELECTIVA 6 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
cb97bc1a711ee1c7116cb293b7eff85b;ALGEBRA LINEAL;2020;2;1F   ;72
552951d7166151ae76dece24733541a8;REDES DE COMPUTADORAS I;2020;2;1F   ;53
45ef9d23bc6174dfcfa0b254f3c3008a;INVESTIGACION DE OPERACIONES II;2020;2;1F   ;100
1196f642256b8955f83ba9ba134b07bb;PROBABILIDADES Y ESTADISTICA;2020;2;2F   ;90
552951d7166151ae76dece24733541a8;FISICA 2;2020;2;1F   ;95
552951d7166151ae76dece24733541a8;CALCULO III;2020;2;1F   ;80
2aabc4fed4a145237de1433d6072a68e;ECONOMIA Y FINANZAS;2020;2;1F   ;100
2aabc4fed4a145237de1433d6072a68e;PROBABILIDADES Y ESTADISTICA;2020;2;2F   ;80
2aabc4fed4a145237de1433d6072a68e;REDES DE COMPUTADORAS I;2020;2;1F   ;98
2aabc4fed4a145237de1433d6072a68e;SISTEMAS OPERATIVOS;2020;2;1F   ;84
2aabc4fed4a145237de1433d6072a68e;FISICA 2;2020;2;1F   ;93
2aabc4fed4a145237de1433d6072a68e;CALCULO III;2020;2;1F   ;A
2aabc4fed4a145237de1433d6072a68e;CALCULO III;2020;2;2F   ;88
ca8cf8bbc6a6449bcc7af6738a432bdb;ALGEBRA LINEAL;2020;2;1F   ;60
f374f419b6878b0a6271a5bb8db01f49;INGLES;2020;2;1F   ;A
cb97bc1a711ee1c7116cb293b7eff85b;CALCULO I;2020;2;1F   ;95
ca8cf8bbc6a6449bcc7af6738a432bdb;FISICA 1;2020;2;1F   ;70
10aa03d77dbbba325a8765bf7379bba0;REDES DE COMPUTADORAS I;2020;2;1F   ;74
6d6b0245d500995c718b5698e8d1a00c;OPTATIVA 3 - POLITICAS PUBLICAS Y DE NEGOCIOS;2020;2;1F   ;92
f374f419b6878b0a6271a5bb8db01f49;INGLES;2020;2;2F   ;A
f374f419b6878b0a6271a5bb8db01f49;LENGUAJES DE PROGRAMACION II;2020;2;2F   ;A
a2020a9f6bb36e71cdabfc567772d594;ALGEBRA LINEAL;2020;2;2F   ;59
552951d7166151ae76dece24733541a8;INGENIERIA DE SOFTWARE I;2020;2;1F   ;63
cb97bc1a711ee1c7116cb293b7eff85b;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;1F   ;99
10aa03d77dbbba325a8765bf7379bba0;CALCULO II;2020;2;1F   ;25
a2020a9f6bb36e71cdabfc567772d594;ALGEBRA LINEAL;2020;2;1F   ;A
1196f642256b8955f83ba9ba134b07bb;REDES DE COMPUTADORAS II;2020;2;1F   ;95
cb97bc1a711ee1c7116cb293b7eff85b;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;68
